baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mgi_symbol	foldChange	absFoldChange	regulation	val.sig.up	val.sig.down	val.nsig.up	val.nsig.down	pred.sig.up	pred.sig.down	pred.nsig.up	pred.nsig.down	val.sig.up.freq	val.sig.down.freq	val.nsig.up.freq	val.nsig.down.freq	pred.sig.up.freq	pred.sig.down.freq	pred.nsig.up.freq	pred.nsig.down.freq
ENSMUSG00000040720	594.771833632117	0.592807550063953	0.195557290210598	3.03137535514811	0.00243442408640645	0.075922322610722	Virma	1.50817887804078	1.50817887804078	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029148	1170.46609194772	0.589663991013974	0.189663438582039	3.10900190053717	0.00187720510799235	0.0681347428561039	Nrbp1	1.50489621072455	1.50489621072455	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034931	472.623239698368	0.587804089625335	0.201304357459909	2.9199769793478	0.00350057243325312	0.0931290282645923	Dhx8	1.50295737052644	1.50295737052644	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027185	497.417688469018	0.587646385078867	0.180636744113782	3.25319407168185	0.00114115530132849	0.0557251659480967	Nat10	1.50279308753562	1.50279308753562	Up					0	0	0	0					0	0	0	0
ENSMUSG00000041729	114.201521786014	-0.587634699811727	0.191853446930435	-3.06293532492435	0.00219177424200523	0.0723894188130847	Coro2b	0.665432991365867	1.50278091554703	Down					0	0	0	0					0	0	0	0
ENSMUSG00000038346	820.101806713176	0.584617799070028	0.193199591583717	3.02597844166095	0.00247829972257507	0.0763744221098852	Zfp384	1.49964164934546	1.49964164934546	Up					0	0	0	0					0	0	0	0
ENSMUSG00000074457	339.921951519684	-0.580428456224298	0.197546675056773	-2.93818388012599	0.00330141149845615	0.0897609042025304	S100a16	0.668765135871856	1.49529325971265	Down					0	0	0	0					0	0	0	0
ENSMUSG00000020349	4077.57931244103	0.579179986538687	0.175322907563729	3.30350434285468	0.000954844904405179	0.0513575094416481	Ppp2ca	1.49399983266516	1.49399983266516	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029502	2040.689929509	0.577219314962671	0.179314113358823	3.21904006411144	0.001286205132622	0.0592020683823536	Golga3	1.49197081519817	1.49197081519817	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031729	679.294011215	0.575116611051158	0.192340317933099	2.99009909743	0.00278886953040344	0.0817385523064577	Ist1	1.48979787656464	1.48979787656464	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028646	709.203826877143	0.574180918450222	0.186476478688179	3.07910639716847	0.00207622518140752	0.0712113557161572	Rragc	1.48883194762237	1.48883194762237	Up					0	0	0	0					0	0	0	0
ENSMUSG00000039159	1653.90829300266	0.573204195460759	0.180090294796378	3.18287110423615	0.00145822513997025	0.0621091862699778	Ube2h	1.48782433048046	1.48782433048046	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034820	712.753298350519	0.572736029586809	0.17806893115722	3.21637259158438	0.00129822163734432	0.0592020683823536	Cpsf7	1.48734159812697	1.48734159812697	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027193	848.804495866053	0.5716430638707	0.162224365878984	3.52378054167974	0.000425436458220879	0.0347184430593109	Api5	1.48621523551169	1.48621523551169	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022280	559.025400749716	0.57150807576401	0.197033836961798	2.90055801874689	0.00372498872408438	0.0969333326462434	Rnf19a	1.48607618187274	1.48607618187274	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026307	201.027499005588	-0.569840016538091	0.167286492687242	-3.40637195140112	0.000658324235736512	0.0423065942835867	Scly	0.673691491345286	1.48435895784154	Down					0	0	0	0					0	0	0	0
ENSMUSG00000056941	192.018400349853	-0.569759804130588	0.186392312994935	-3.05677736906494	0.00223730379305983	0.0731558916475182	Commd7	0.673728948962573	1.48427643125596	Down					0	0	0	0					0	0	0	0
ENSMUSG00000034088	12217.4194070183	0.568402396982141	0.179958459403415	3.15852002104523	0.00158572416904891	0.0641527035682538	Hdlbp	1.48288055766659	1.48288055766659	Up					0	0	0	0					0	0	0	0
ENSMUSG00000025223	475.275009789235	0.566411499566598	0.196321349346301	2.88512432016487	0.00391259122718239	0.098990310799421	Ldb1	1.48083561616223	1.48083561616223	Up					0	0	0	0					0	0	0	0
ENSMUSG00000016181	221.553118833636	0.563800926831819	0.18857485213313	2.98979911931093	0.00279160970154086	0.0817385523064577	Diexf	1.47815845054295	1.47815845054295	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020577	534.376037121264	-0.563630810297138	0.19147501089404	-2.94362594714276	0.00324391802337005	0.0893431596603496	Tspan13	0.676597236501517	1.47798416258793	Down					0	0	0	0					0	0	0	0
ENSMUSG00000028759	2209.97387540898	0.559220787498651	0.162698992061086	3.43714967385101	0.000587870650427584	0.0398490402082077	Hp1bp3	1.47347316629103	1.47347316629103	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026670	1013.27320097513	0.556962732717203	0.178662099634665	3.11740841429772	0.00182448625162831	0.0681347428561039	Uap1	1.47116874255764	1.47116874255764	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030754	733.173842142244	0.554126872770845	0.176927158581693	3.13194919995839	0.00173649918698817	0.0673653202099496	Copb1	1.46827975308555	1.46827975308555	Up					0	0	0	0					0	0	0	0
ENSMUSG00000071657	337.212572127497	-0.541228499291386	0.167424998086696	-3.23266241885294	0.00122642396365928	0.057797662668324	Bscl2	0.687185500225811	1.45521114702129	Down					0	0	0	0					0	0	0	0
ENSMUSG00000026239	374.12260080653	-0.539935622319225	0.16832007503223	-3.20779100303893	0.00133758662652522	0.059323770703507	Pde6d	0.687801600298914	1.45390763784994	Down					0	0	0	0					0	0	0	0
ENSMUSG00000032412	837.290609886042	0.533568028602919	0.18453700171008	2.89138776320421	0.00383544563171401	0.0986779729684479	Atp1b3	1.44750469598426	1.44750469598426	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063870	3928.32832261129	0.531933671084194	0.170653310484923	3.11704279027855	0.00182675055353741	0.0681347428561039	Chd4	1.44586581832309	1.44586581832309	Up					0	0	0	0					0	0	0	0
ENSMUSG00000075000	339.515375248939	0.530508765529724	0.18299594819926	2.89901919004276	0.00374331982695475	0.0969800747489412	Nrbf2	1.44443848607133	1.44443848607133	Up					0	0	0	0					0	0	0	0
ENSMUSG00000033628	522.059472167786	0.527854397796742	0.168474495032652	3.13314129651755	0.00172946165067497	0.0673653202099496	Pik3c3	1.44178335392488	1.44178335392488	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028106	1674.53757365512	0.524500631766913	0.163226531232062	3.21332952313507	0.00131205661824145	0.0592020683823536	Rprd2	1.43843559994287	1.43843559994287	Up					0	0	0	0					0	0	0	0
ENSMUSG00000040025	689.324279657674	0.522270809923724	0.176251294635869	2.96321687169858	0.00304441989866848	0.0864137923436589	Ythdf2	1.43621407869713	1.43621407869713	Up					0	0	0	0				mmu-miR-369-3p	0	0	0	1
ENSMUSG00000003131	506.961457307032	0.521806116487942	0.156629771514388	3.33146190180076	0.000863911244449732	0.0498831738461608	Pafah1b2	1.4357515472803	1.4357515472803	Up					0	0	0	0					0	0	0	0
ENSMUSG00000036104	1019.35001542994	0.518647227282939	0.177600652124849	2.920300241456	0.00349694303304467	0.0931290282645923	Rab3gap1	1.43261130053403	1.43261130053403	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063410	1133.75155401286	0.515657924952741	0.165321952136246	3.11911345280859	0.00181396100243441	0.0681347428561039	Stk24	1.42964596516851	1.42964596516851	Up					0	0	0	0					0	0	0	0
ENSMUSG00000084319	1149.42974848017	0.513698079056704	0.17802739059943	2.88550024424359	0.00390792158516812	0.098990310799421	Tpt1-ps3	1.42770516449162	1.42770516449162	Up					0	0	0	0					0	0	0	0
ENSMUSG00000052906	203.253705124924	0.507239493937138	0.157846143834848	3.2135057696934	0.0013112516350737	0.0592020683823536	Ubxn8	1.42132797050461	1.42132797050461	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020777	4530.62566248046	0.503226644004803	0.170012927134799	2.95993165040802	0.00307707301777085	0.0868424884958333	Acox1	1.41738004609743	1.41738004609743	Up					0	0	0	0					0	0	0	0
ENSMUSG00000018845	6836.7416820429	-0.502827878199271	0.168159213450643	-2.99018928479264	0.00278804618804648	0.0817385523064577	Unc45b	0.70572211338157	1.41698833158048	Down					0	0	0	0					0	0	0	0
ENSMUSG00000024069	117.651839958778	-0.494317641369173	0.170553418608335	-2.89831564446293	0.00375172800716589	0.0970285753769645	Slc30a6	0.709897362386154	1.40865433932412	Down					0	0	0	0					0	0	0	0
ENSMUSG00000021051	1326.93339336094	0.453472049698147	0.156953294031521	2.88921651817691	0.00386203051846137	0.098990310799421	Ppp2r5e	1.36933178504655	1.36933178504655	Up					0	0	0	0					0	0	0	0
ENSMUSG00000002546	2230.47893824243	0.444074086253348	0.152893008029816	2.90447609067085	0.00367868299343239	0.0964841855786287	Golga2	1.36044071288554	1.36044071288554	Up					0	0	0	0					0	0	0	0
ENSMUSG00000062397	1351.18922122588	-0.436246388515534	0.138224544102611	-3.15607037337513	0.00159910273531128	0.0641585948802594	Zfp706	0.739054986457422	1.35307929494311	Down					0	0	0	0					0	0	0	0
ENSMUSG00000021629	325.765850048071	0.429171986858921	0.132538023472653	3.2381046254811	0.001203266735782	0.0570686731395649	Slc30a5	1.34646057424534	1.34646057424534	Up					0	0	0	0					0	0	0	0
ENSMUSG00000025911	838.196046339917	-0.414419067009341	0.142310589234228	-2.91207470392278	0.00359036757210976	0.0949168703660683	Adhfe1	0.750321567355324	1.33276190303942	Down					0	0	0	0					0	0	0	0
